Date,Amount
2009-12-01,10.930495885229783
2009-12-02,11.065722787080666
2009-12-03,11.28956651545949
2009-12-04,10.624236281359268
2009-12-05,9.190448840728164
2009-12-06,10.123027819812695
2009-12-07,10.73268719515281
2009-12-08,10.920371213165279
2009-12-09,10.617310263615085
2009-12-10,10.726384547056456
2009-12-11,10.618745478949773
2009-12-13,10.023942127562352
2009-12-14,11.208532269594354
2009-12-15,10.878873643382489
2009-12-16,10.876220997753279
2009-12-17,10.40913428898564
2009-12-18,10.664412533349537
2009-12-20,9.35583627849591
2009-12-21,9.806955176153753
2009-12-22,10.259941672094952
2009-12-23,9.305606914464779
2010-01-04,9.52965918335033
2010-01-05,9.86766553726051
2010-01-06,9.076372312598037
2010-01-07,11.20997488654097
2010-01-08,10.345653213680576
2010-01-10,10.07984469083005
2010-01-11,10.552738486652126
2010-01-12,10.621869393873729
2010-01-13,10.149496096140181
2010-01-14,10.457435307478695
2010-01-15,9.527574450529913
2010-01-17,9.775116536521336
2010-01-18,9.978589922969102
2010-01-19,10.425764884474594
2010-01-20,9.977704554460173
2010-01-21,10.23336775220308
2010-01-22,10.569634741803698
2010-01-24,9.686365212292559
2010-01-25,10.055686614910622
2010-01-26,10.801224013592815
2010-01-27,10.272524471430724
2010-01-28,9.92784742684843
2010-01-29,10.579386356422594
2010-01-31,9.850046163169988
2010-02-01,9.923171104115625
2010-02-02,10.016388021171458
2010-02-03,9.980084221741311
2010-02-04,10.02981707382991
2010-02-05,10.045894688950906
2010-02-07,9.760347285041423
2010-02-08,9.84624078185165
2010-02-09,9.889641638743099
2010-02-10,9.217480818204441
2010-02-11,9.6330007897114
2010-02-12,9.346863160910035
2010-02-14,9.802417818295462
2010-02-15,10.702757405738462
2010-02-16,10.356288752289464
2010-02-17,10.326465085728927
2010-02-18,10.529239334968846
2010-02-19,10.21783285561012
2010-02-21,9.520324959106123
2010-02-22,10.184866426504671
2010-02-23,10.036859557459108
2010-02-24,10.415151554764662
2010-02-25,10.776431438466917
2010-02-26,9.910423493191644
2010-02-28,9.7426184378158
2010-03-01,10.176322956614491
2010-03-02,10.209879743949426
2010-03-03,10.444057107037398
2010-03-04,10.408099410785628
2010-03-05,10.228636276635918
2010-03-07,9.91297837188947
2010-03-08,10.536938071216607
2010-03-09,10.113932820832657
2010-03-10,10.238573113881712
2010-03-11,10.114676329441757
2010-03-12,9.996560231000263
2010-03-14,9.110017147835626
2010-03-15,10.238035116734512
2010-03-16,10.127679753824708
2010-03-17,10.340887924887701
2010-03-18,10.637423207054523
2010-03-19,11.125745215282514
2010-03-21,9.959379581515822
2010-03-22,10.185759265351884
2010-03-23,11.295832198712747
2010-03-24,10.409726372984808
2010-03-25,10.725687361010692
2010-03-26,10.408773560926342
