Date,Amount
2009-12-15,-0.46488552806274797
2009-12-16,-0.22649637400803435
2009-12-17,0.19824352533258427
2009-12-18,1.6890656849950005
2009-12-20,-2.241155233938157
2009-12-21,-0.15854047768227275
2009-12-22,0.26530247792872963
2009-12-23,-0.6512738080799796
2010-01-04,0.11497798544417925
2010-01-05,0.44564542201686486
2010-01-06,-0.19648987327505196
2010-01-07,0.9490124319109299
2010-01-08,-0.5346630466485287
2010-01-10,-0.2631558772213154
2010-01-11,0.9399805045897143
2010-01-12,-0.1861473371422946
2010-01-13,0.8362029571200793
2010-01-14,-0.14317968631932843
2010-01-15,-1.3828473528899803
2010-01-17,1.201876843621596
2010-01-18,-0.020578882437785495
2010-01-19,0.10916860759531133
2010-01-20,0.34323289464805207
2010-01-21,-1.8779393762000254
2010-01-22,1.200588662461012
2010-01-24,-0.6174610066606139
2010-01-25,-0.10357239320401312
2010-01-26,0.6764064914605914
2010-01-27,-0.056326244428543504
2010-01-28,-0.6526162559208082
2010-01-29,1.5813997865229457
2010-01-31,-0.9768822792440286
2010-02-01,-0.1303484455021291
2010-02-02,-0.3539580444496586
2010-02-03,0.41175653058427386
2010-02-04,-0.20593034565430735
2010-02-05,-0.32018937447962337
2010-02-07,0.5977221256016563
2010-02-08,-0.2834279058078355
2010-02-09,-0.702136541790745
2010-02-10,-0.14346127837656653
2010-02-11,0.7601970160892524
2010-02-12,-0.9376765583755287
2010-02-14,1.1848948506380328
2010-02-15,0.8272146464973638
2010-02-16,-0.4396855705048317
2010-02-17,0.0064801328696102445
2010-02-18,0.1530413971513198
2010-02-19,-0.32748409447972193
2010-02-21,-0.4119604925945133
2010-02-22,0.578647970588321
2010-02-23,-0.19140772593701172
2010-02-24,1.0504528178442119
2010-02-25,-0.05424008780470402
2010-02-26,-0.5798703164739081
2010-02-28,-0.6233597127612711
2010-03-01,-0.46663506864430815
2010-03-02,0.38002544078393186
2010-03-03,0.2640010296485098
2010-03-04,-0.23873194549168986
2010-03-05,0.13194334520901663
2010-03-07,0.38184999175754797
2010-03-08,-0.04058176807141045
2010-03-09,-0.2749983813383867
2010-03-10,-0.25365170425649985
2010-03-11,-0.48517666814220917
2010-03-12,0.7478918468337792
2010-03-14,-0.7187380277887936
2010-03-15,0.6943134501001946
2010-03-16,-0.1439121502447378
2010-03-17,-0.020969192024979932
2010-03-18,0.3324929784185926
2010-03-19,0.667785142377701
2010-03-21,-0.8507077290202432
2010-03-22,-0.39758001549107647
2010-03-23,1.5330781837448129
2010-03-24,-1.0107461187769928
2010-03-25,0.4398577724658388
2010-03-26,-0.1987977016428566
2010-03-28,0.5024529467408421
2010-03-29,-0.13848097078161992
2010-03-30,-0.3154134673677511
2010-03-31,-0.4930398247734562
2010-04-01,-0.25063154012789646
2010-04-06,-0.9431844473628246
2010-04-07,1.7203823097752
2010-04-08,0.09980598512482253
2010-04-09,-2.1340717503143143
2010-04-11,1.0359845621346917
2010-04-12,0.03400528885842746
2010-04-13,0.2674651897954323
2010-04-14,0.41113667694678746
2010-04-15,-0.6269617606158349
2010-04-16,-0.21515618905751666
2010-04-18,0.4430245703744937
2010-04-19,0.5629873794260458
2010-04-20,0.15172817105213454
2010-04-21,-0.6274191090963033
2010-04-22,0.16646866143747374
2010-04-23,0.01799464219903868
2010-04-25,-0.23845223911456692
2010-04-26,0.41212823976260005
2010-04-27,0.29398526875452724
2010-04-28,-0.38815549433950025
2010-04-30,-0.4374266146324395
2010-05-02,-0.22883032586204166
2010-05-04,0.48305095143343557
2010-05-05,-0.41559338248113775
2010-05-06,0.9616535353920153
2010-05-07,-0.36646983526007837
2010-05-09,-0.9485862589428091
2010-05-10,1.4311168371544287
2010-05-11,-0.11832677731023189
2010-05-12,-0.6733659269357108
2010-05-13,0.2899247050018978
2010-05-14,-0.37209301761078173
2010-05-16,-0.2421498142175853
2010-05-17,1.2283573319315035
2010-05-18,-0.5173713804071713
2010-05-19,-0.6962872481443529
2010-05-20,-0.2643089894334789
2010-05-21,0.4536106040061352
2010-05-23,0.38163596571010494
2010-05-24,-0.07237233085468198
2010-05-25,-0.25563002971758664
2010-05-26,0.4854579630092246
2010-05-27,-0.8157545103679933
2010-05-28,0.5754280225303425
2010-05-30,-0.5707373929890149
2010-06-01,0.011780607264341825
2010-06-02,-0.09658324203848778
2010-06-03,1.1807490500600615
2010-06-04,-0.8056046001919146
2010-06-06,0.18242809459064446
2010-06-07,0.8105514499418849
2010-06-08,-0.2980222364394951
2010-06-09,0.08628579497391442
2010-06-10,-1.192154950804639
2010-06-11,0.9734160252357569
2010-06-13,-0.5075320428146401
2010-06-14,1.0407573012753577
2010-06-15,-0.11109075219492404
2010-06-16,-0.0754944626961187
2010-06-17,0.4001849787545364
2010-06-18,-1.144398002092327
2010-06-20,-0.9559843072550986
2010-06-21,0.10521356756941636
2010-06-22,-0.4103936372669885
2010-06-23,1.0061830809390298
2010-06-24,0.6364365187762502
2010-06-25,-1.1619488031182872
2010-06-27,0.7903461045263249
2010-06-28,0.9837241193310167
2010-06-29,-0.8210756233127103
2010-06-30,0.10616401352993954
2010-07-01,-1.2928840465811469
2010-07-02,0.973851083410679
2010-07-04,0.26974777883449974
2010-07-05,0.31774718649433886
2010-07-06,0.010780805539242877
2010-07-07,-0.26176783405956705
2010-07-08,-0.4584749929044989
2010-07-09,1.084141059521139
2010-07-11,-1.7716678296724346
2010-07-12,-0.194208183301102
2010-07-13,0.6211690367912919
2010-07-14,0.14375056039956924
2010-07-15,1.068496731076678
2010-07-16,-0.33418267372067234
2010-07-18,0.01783211162911158
2010-07-20,-0.6655667686141271
2010-07-21,0.26146818326730603
2010-07-22,-0.19740283948098813
2010-07-23,0.4084132135622909
2010-07-25,-1.0307429019651124
2010-07-26,2.096500558157153
2010-07-27,-0.8539447191248772
2010-07-28,-0.29890229870012597
2010-07-29,0.37841932129063416
2010-07-30,-1.7965844844802827
2010-08-01,1.5413451472308992
2010-08-02,0.4173962997781384
2010-08-03,-0.5514205353752981
2010-08-04,-0.13745844998550183
2010-08-05,-0.038289872318699736
2010-08-06,-0.38112920158053143
2010-08-08,0.2501615869605409
2010-08-09,0.37777628173844136
2010-08-10,0.03398880596799181
2010-08-11,-0.11766197493887987
2010-08-12,-0.38139528846821413
2010-08-13,1.1392405232869454
2010-08-15,-1.1507652921102203
2010-08-16,-0.019838617142104553
2010-08-17,0.4378327843818788
2010-08-18,0.411554394871791
2010-08-19,-0.2397869054878896
2010-08-20,0.16007728523027787
2010-08-22,0.03605692885215461
2010-08-23,-0.8571500261119773
2010-08-24,0.1632630742281762
2010-08-25,0.47666350619676656
2010-08-26,-0.12080575602537813
2010-08-27,-0.14469015763330795
2010-08-29,-0.4375650324731808
