Date,Amount
2009-12-07,10.565169332117552
2009-12-08,10.563722950394052
2009-12-09,10.499664018470398
2009-12-10,10.419209451555675
2009-12-11,10.418425051211463
2009-12-13,10.537495520759203
2009-12-14,10.692567585013727
2009-12-15,10.713451363332254
2009-12-16,10.707144189701967
2009-12-17,10.677404764754906
2009-12-18,10.668551619939633
2009-12-20,10.488136019874794
2009-12-21,10.457137883959279
2009-12-22,10.321624941459364
2009-12-23,10.096872551613977
2010-01-04,9.90450657812784
2010-01-05,9.827153899309963
2010-01-06,9.60029101063118
2010-01-07,9.865167954637617
2010-01-08,9.94212481714145
2010-01-10,9.916396676960748
2010-01-11,10.09455833013037
2010-01-12,10.25058836020514
2010-01-13,10.290849868616524
2010-01-14,10.488144582170902
2010-01-15,10.247801662740752
2010-01-17,10.166296423146576
2010-01-18,10.151831456309298
2010-01-19,10.133692370283935
2010-01-20,10.041668821796284
2010-01-21,10.053650486948127
2010-01-22,10.069678977565985
2010-01-24,10.092363372103506
2010-01-25,10.132444811873404
2010-01-26,10.249963967676793
2010-01-27,10.228072480099096
2010-01-28,10.220950033297418
2010-01-29,10.270381262471632
2010-01-31,10.167582894095393
2010-02-01,10.201412307212973
2010-02-02,10.195798222393092
2010-02-03,10.078492537842877
2010-02-04,10.04382005247133
2010-02-05,10.0606839470574
2010-02-07,9.943678365431518
2010-02-08,9.943134739528897
2010-02-09,9.93834481590425
2010-02-10,9.824215215480391
2010-02-11,9.774631868047548
2010-02-12,9.677067023344703
2010-02-14,9.64228461325107
2010-02-15,9.776914630493506
2010-02-16,9.849778626270336
2010-02-17,9.91218197583974
2010-02-18,10.099576049663227
2010-02-19,10.183123487648755
2010-02-21,10.207903744533912
2010-02-22,10.26253925999237
2010-02-23,10.167410995952464
2010-02-24,10.175819967734633
2010-02-25,10.240100875268633
2010-02-26,10.1516986121576
2010-02-28,10.083810838186988
2010-03-01,10.17752483783104
2010-03-02,10.181098168894575
2010-03-03,10.23926924740576
2010-03-04,10.238261798265897
2010-03-05,10.160005346575756
2010-03-07,10.160370329246872
2010-03-08,10.273844562589844
2010-03-09,10.264931686049582
2010-03-10,10.269030738897053
2010-03-11,10.221976342097673
2010-03-12,10.163185030699763
2010-03-14,10.003382298014008
2010-03-15,10.049818975849012
2010-03-16,9.991353501935883
2010-03-17,10.023775659658032
2010-03-18,10.080754244397003
2010-03-19,10.22519265665997
2010-03-21,10.21988113530505
2010-03-22,10.373558580664518
2010-03-23,10.524672449518553
2010-03-24,10.564964823684278
2010-03-25,10.61993617170185
2010-03-26,10.587271936540683
2010-03-28,10.429977395000687
2010-03-29,10.58066894372983
2010-03-30,10.638196419014166
2010-03-31,10.497166096145461
2010-04-01,10.489279997243447
2010-04-06,10.371276265889902
2010-04-07,10.377691173978192
2010-04-08,10.485574054264301
2010-04-09,10.305808960968877
2010-04-11,10.208279234342637
2010-04-12,10.200720640658506
2010-04-13,10.179540282356117
2010-04-14,10.22720406400484
2010-04-15,10.247519068723985
2010-04-16,10.129675403686564
2010-04-18,10.181430557737356
2010-04-19,10.298758909653603
2010-04-20,10.322787183717423
2010-04-21,10.343393483095687
2010-04-22,10.430515181027575
2010-04-23,10.322125534351489
2010-04-25,10.29264324719358
2010-04-26,10.348718331461797
2010-04-27,10.35274277815868
2010-04-28,10.348485126893584
2010-04-30,10.344020483622318
2010-05-02,10.144925886694557
2010-05-04,10.18186672445992
2010-05-05,10.259074882466946
2010-05-06,10.321486576282886
2010-05-07,10.286125566268334
2010-05-09,10.237218417006927
2010-05-10,10.259734701964243
2010-05-11,10.376944567661424
2010-05-12,10.41450939358914
2010-05-13,10.500811880157377
2010-05-14,10.388297046906102
2010-05-16,10.293335224654722
2010-05-17,10.31473539030032
2010-05-18,10.293815530987386
2010-05-19,10.230597210368384
2010-05-20,10.21101913091576
2010-05-21,10.117052047490388
2010-05-23,10.117214393864003
2010-05-24,10.21305410065104
2010-05-25,10.191589193656645
2010-05-26,10.233740581666554
2010-05-27,10.307562878570753
2010-05-28,10.302530285935985
2010-05-30,10.168715276158943
2010-06-01,10.09842577450092
2010-06-02,9.982357546286673
2010-06-03,10.029187868163168
2010-06-04,9.935220922177304
2010-06-06,9.909462487212783
2010-06-07,10.011422543106047
2010-06-08,10.24801926749123
2010-06-09,10.377954976339206
2010-06-10,10.414996736082038
2010-06-11,10.454090401172833
2010-06-13,10.456910970635693
2010-06-14,10.453567581054104
2010-06-15,10.382086527857696
2010-06-16,10.296616430068411
2010-06-17,10.418887622909956
2010-06-18,10.407183969133756
2010-06-20,10.188060207451633
2010-06-21,10.184190023825016
2010-06-22,10.1076492317557
2010-06-23,10.08405797173974
2010-06-24,10.069277188543255
2010-06-25,9.833386341855762
2010-06-27,9.837614414771576
2010-06-28,10.11277973244095
2010-06-29,10.187480359226637
2010-06-30,10.321985891533286
2010-07-01,10.335794553396457
2010-07-02,10.263830449303942
2010-07-04,10.188974320441623
2010-07-05,10.261857638487381
2010-07-06,10.123078446120186
2010-07-07,10.117149898556796
2010-07-08,10.039369112607963
2010-07-09,10.080053278325588
2010-07-11,9.968639376063217
2010-07-12,10.061883295392182
2010-07-13,9.998008502451304
2010-07-14,10.012934294297157
2010-07-15,10.097201010718988
2010-07-16,10.113451006782826
2010-07-18,9.974479128377997
2010-07-20,10.141261134175288
2010-07-21,10.161477253355113
2010-07-22,10.197605177871278
2010-07-23,10.19968981445382
2010-07-25,10.02034802655399
2010-07-26,10.036148632370997
2010-07-27,10.132067512528767
2010-07-28,10.12324831897584
2010-07-29,10.209937015641543
2010-07-30,10.137512116169047
2010-08-01,10.15891791543407
2010-08-02,10.231978869050886
2010-08-03,10.232519264936624
2010-08-04,10.188848955510514
2010-08-05,10.198320798046664
2010-08-06,10.06524242081045
2010-08-08,10.043129915011985
2010-08-09,10.049935679288572
2010-08-10,10.082087218790194
2010-08-11,10.071466193214887
2010-08-12,10.121504938074967
2010-08-13,10.180648714740512
2010-08-15,10.223675177210763
2010-08-16,10.279785336303863
